_id,_type,category,item,oid
1296,vertex,10,oid,1296
1297,vertex,2,oid,1297
1298,vertex,15,oid,1298
1300,vertex,16,oid,1300
1301,vertex,9,oid,1301
1303,vertex,18,oid,1303
1304,vertex,1,oid,1304
1305,vertex,24,oid,1305
1306,vertex,6,oid,1306
1307,vertex,12,oid,1307
1308,vertex,12,oid,1308
1310,vertex,16,oid,1310
1311,vertex,9,oid,1311
1312,vertex,15,oid,1312
1313,vertex,22,oid,1313
1314,vertex,22,oid,1314
1315,vertex,12,oid,1315
1316,vertex,9,oid,1316
1317,vertex,9,oid,1317
1319,vertex,25,oid,1319
1320,vertex,11,oid,1320
1322,vertex,6,oid,1322
1323,vertex,3,oid,1323
1324,vertex,10,oid,1324
1328,vertex,8,oid,1328
1329,vertex,13,oid,1329
1330,vertex,20,oid,1330
1331,vertex,8,oid,1331
1332,vertex,12,oid,1332
1333,vertex,13,oid,1333
1334,vertex,9,oid,1334
1335,vertex,2,oid,1335
1336,vertex,2,oid,1336
1337,vertex,16,oid,1337
1338,vertex,13,oid,1338
1339,vertex,17,oid,1339
1340,vertex,24,oid,1340
1341,vertex,8,oid,1341
1342,vertex,8,oid,1342
1343,vertex,9,oid,1343
1344,vertex,3,oid,1344
1345,vertex,25,oid,1345
1346,vertex,8,oid,1346
1347,vertex,13,oid,1347
1348,vertex,3,oid,1348
1349,vertex,13,oid,1349
1350,vertex,18,oid,1350
1353,vertex,2,oid,1353
1354,vertex,25,oid,1354
1355,vertex,25,oid,1355
1356,vertex,5,oid,1356
1358,vertex,17,oid,1358
1359,vertex,28,oid,1359
1360,vertex,25,oid,1360
1361,vertex,25,oid,1361
1363,vertex,18,oid,1363
1364,vertex,4,oid,1364
1365,vertex,18,oid,1365
1366,vertex,7,oid,1366
1367,vertex,18,oid,1367
1368,vertex,12,oid,1368
1369,vertex,11,oid,1369
1370,vertex,2,oid,1370
1371,vertex,22,oid,1371
1373,vertex,25,oid,1373
1375,vertex,25,oid,1375
1376,vertex,10,oid,1376
1378,vertex,22,oid,1378
1380,vertex,10,oid,1380
1386,vertex,25,oid,1386
1387,vertex,29,oid,1387
1388,vertex,2,oid,1388
1389,vertex,12,oid,1389
1390,vertex,5,oid,1390
1391,vertex,18,oid,1391
1392,vertex,2,oid,1392
1393,vertex,6,oid,1393
1394,vertex,7,oid,1394
1395,vertex,20,oid,1395
1396,vertex,25,oid,1396
1398,vertex,12,oid,1398
1399,vertex,17,oid,1399
1400,vertex,22,oid,1400
1401,vertex,6,oid,1401
1402,vertex,14,oid,1402
1404,vertex,2,oid,1404
1405,vertex,2,oid,1405
1406,vertex,16,oid,1406
1407,vertex,5,oid,1407
1409,vertex,6,oid,1409
1410,vertex,2,oid,1410
1411,vertex,16,oid,1411
1412,vertex,16,oid,1412
1413,vertex,22,oid,1413
1414,vertex,21,oid,1414
1417,vertex,14,oid,1417
1419,vertex,8,oid,1419
1420,vertex,8,oid,1420
1421,vertex,13,oid,1421
1422,vertex,10,oid,1422
1423,vertex,18,oid,1423
1425,vertex,10,oid,1425
1426,vertex,6,oid,1426
1429,vertex,4,oid,1429
1430,vertex,26,oid,1430
1431,vertex,7,oid,1431
1432,vertex,25,oid,1432
1434,vertex,9,oid,1434
1435,vertex,8,oid,1435
1436,vertex,5,oid,1436
1437,vertex,3,oid,1437
1438,vertex,12,oid,1438
1439,vertex,25,oid,1439
1440,vertex,8,oid,1440
1441,vertex,16,oid,1441
1442,vertex,9,oid,1442
1443,vertex,24,oid,1443
1444,vertex,2,oid,1444
1445,vertex,2,oid,1445
1446,vertex,22,oid,1446
1447,vertex,10,oid,1447
1448,vertex,20,oid,1448
1449,vertex,6,oid,1449
1450,vertex,24,oid,1450
1451,vertex,17,oid,1451
1452,vertex,22,oid,1452
1453,vertex,8,oid,1453
1455,vertex,7,oid,1455
1456,vertex,20,oid,1456
1458,vertex,12,oid,1458
1459,vertex,9,oid,1459
1460,vertex,6,oid,1460
1461,vertex,8,oid,1461
1462,vertex,28,oid,1462
1463,vertex,19,oid,1463
1465,vertex,26,oid,1465
1466,vertex,16,oid,1466
1467,vertex,8,oid,1467
1468,vertex,4,oid,1468
1469,vertex,3,oid,1469
1470,vertex,6,oid,1470
1471,vertex,8,oid,1471
1472,vertex,5,oid,1472
1473,vertex,2,oid,1473
1474,vertex,8,oid,1474
1475,vertex,13,oid,1475
1476,vertex,9,oid,1476
1477,vertex,16,oid,1477
1478,vertex,8,oid,1478
1479,vertex,4,oid,1479
1480,vertex,9,oid,1480
1481,vertex,4,oid,1481
1482,vertex,5,oid,1482
1483,vertex,15,oid,1483
1484,vertex,11,oid,1484
1485,vertex,16,oid,1485
1486,vertex,10,oid,1486
1487,vertex,25,oid,1487
1488,vertex,8,oid,1488
1489,vertex,10,oid,1489
1492,vertex,25,oid,1492
1493,vertex,19,oid,1493
1495,vertex,17,oid,1495
1496,vertex,16,oid,1496
1497,vertex,12,oid,1497
1499,vertex,4,oid,1499
1500,vertex,24,oid,1500
1501,vertex,9,oid,1501
1504,vertex,17,oid,1504
1505,vertex,26,oid,1505
1506,vertex,25,oid,1506
1507,vertex,24,oid,1507
1508,vertex,3,oid,1508
1509,vertex,8,oid,1509
1510,vertex,2,oid,1510
1511,vertex,3,oid,1511
1512,vertex,25,oid,1512
1514,vertex,16,oid,1514
1515,vertex,8,oid,1515
1516,vertex,25,oid,1516
1519,vertex,6,oid,1519
1520,vertex,4,oid,1520
1521,vertex,11,oid,1521
1522,vertex,22,oid,1522
1523,vertex,24,oid,1523
1524,vertex,22,oid,1524
1525,vertex,19,oid,1525
1526,vertex,11,oid,1526
1527,vertex,14,oid,1527
1528,vertex,13,oid,1528
1530,vertex,12,oid,1530
1531,vertex,4,oid,1531
1532,vertex,1,oid,1532
1534,vertex,5,oid,1534
1535,vertex,15,oid,1535
1536,vertex,13,oid,1536
1537,vertex,8,oid,1537
1538,vertex,18,oid,1538
1539,vertex,7,oid,1539
1541,vertex,25,oid,1541
1542,vertex,20,oid,1542
1543,vertex,2,oid,1543
1544,vertex,1,oid,1544
1545,vertex,8,oid,1545
1546,vertex,12,oid,1546
1547,vertex,22,oid,1547
1548,vertex,4,oid,1548
1549,vertex,25,oid,1549
1550,vertex,25,oid,1550
1551,vertex,29,oid,1551
1552,vertex,25,oid,1552
1553,vertex,25,oid,1553
1554,vertex,10,oid,1554
1555,vertex,25,oid,1555
1556,vertex,8,oid,1556
1557,vertex,5,oid,1557
1558,vertex,25,oid,1558
1560,vertex,8,oid,1560
1561,vertex,25,oid,1561
1562,vertex,20,oid,1562
1563,vertex,10,oid,1563
1564,vertex,25,oid,1564
1565,vertex,6,oid,1565
1566,vertex,25,oid,1566
1570,vertex,2,oid,1570
1571,vertex,25,oid,1571
1572,vertex,25,oid,1572
1574,vertex,17,oid,1574
1575,vertex,8,oid,1575
1576,vertex,20,oid,1576
1577,vertex,6,oid,1577
1580,vertex,9,oid,1580
1581,vertex,20,oid,1581
1582,vertex,18,oid,1582
1584,vertex,4,oid,1584
1585,vertex,25,oid,1585
1586,vertex,3,oid,1586
1587,vertex,25,oid,1587
1588,vertex,18,oid,1588
1589,vertex,25,oid,1589
1590,vertex,25,oid,1590
1592,vertex,26,oid,1592
1593,vertex,7,oid,1593
1595,vertex,1,oid,1595
1596,vertex,1,oid,1596
1597,vertex,25,oid,1597
1598,vertex,6,oid,1598
1599,vertex,21,oid,1599
1600,vertex,21,oid,1600
1601,vertex,22,oid,1601
1602,vertex,2,oid,1602
1603,vertex,10,oid,1603
1605,vertex,6,oid,1605
1607,vertex,11,oid,1607
1608,vertex,24,oid,1608
1610,vertex,18,oid,1610
1611,vertex,8,oid,1611
1614,vertex,5,oid,1614
1616,vertex,22,oid,1616
1617,vertex,23,oid,1617
1618,vertex,25,oid,1618
1619,vertex,5,oid,1619
1621,vertex,11,oid,1621
1623,vertex,24,oid,1623
1624,vertex,24,oid,1624
1625,vertex,10,oid,1625
1626,vertex,25,oid,1626
1627,vertex,9,oid,1627
1628,vertex,6,oid,1628
1629,vertex,15,oid,1629
1630,vertex,10,oid,1630
1631,vertex,4,oid,1631
1632,vertex,24,oid,1632
1633,vertex,25,oid,1633
1634,vertex,4,oid,1634
1635,vertex,18,oid,1635
1637,vertex,10,oid,1637
1638,vertex,22,oid,1638
1639,vertex,8,oid,1639
1640,vertex,25,oid,1640
1642,vertex,3,oid,1642
1643,vertex,3,oid,1643
1645,vertex,20,oid,1645
1646,vertex,5,oid,1646
1647,vertex,15,oid,1647
1648,vertex,5,oid,1648
1649,vertex,4,oid,1649
1650,vertex,25,oid,1650
1651,vertex,22,oid,1651
1652,vertex,5,oid,1652
1653,vertex,13,oid,1653
1654,vertex,6,oid,1654
1655,vertex,25,oid,1655
1656,vertex,25,oid,1656
1657,vertex,22,oid,1657
1659,vertex,20,oid,1659
1660,vertex,24,oid,1660
1661,vertex,24,oid,1661
1662,vertex,20,oid,1662
1664,vertex,22,oid,1664
1665,vertex,8,oid,1665
1667,vertex,24,oid,1667
1670,vertex,25,oid,1670
1672,vertex,4,oid,1672
1674,vertex,8,oid,1674
1676,vertex,6,oid,1676
1677,vertex,25,oid,1677
1678,vertex,25,oid,1678
1680,vertex,2,oid,1680
1682,vertex,24,oid,1682
1683,vertex,7,oid,1683
1684,vertex,16,oid,1684
1685,vertex,21,oid,1685
1686,vertex,10,oid,1686
1687,vertex,25,oid,1687
1689,vertex,22,oid,1689
1692,vertex,28,oid,1692
1693,vertex,9,oid,1693
1694,vertex,25,oid,1694
1695,vertex,8,oid,1695
1698,vertex,25,oid,1698
1699,vertex,2,oid,1699
1700,vertex,25,oid,1700
1701,vertex,11,oid,1701
1702,vertex,24,oid,1702
1703,vertex,8,oid,1703
1705,vertex,12,oid,1705
1706,vertex,10,oid,1706
1707,vertex,13,oid,1707
1708,vertex,20,oid,1708
1709,vertex,4,oid,1709
1710,vertex,25,oid,1710
1711,vertex,27,oid,1711
1712,vertex,25,oid,1712
1713,vertex,10,oid,1713
1714,vertex,22,oid,1714
1715,vertex,5,oid,1715
1717,vertex,27,oid,1717
1719,vertex,17,oid,1719
1720,vertex,24,oid,1720
1721,vertex,9,oid,1721
1723,vertex,24,oid,1723
1724,vertex,24,oid,1724
1725,vertex,10,oid,1725
1726,vertex,25,oid,1726
1728,vertex,20,oid,1728
1729,vertex,25,oid,1729
1730,vertex,10,oid,1730
1731,vertex,14,oid,1731
1732,vertex,25,oid,1732
1733,vertex,15,oid,1733
1734,vertex,22,oid,1734
1735,vertex,15,oid,1735
1736,vertex,25,oid,1736
1740,vertex,12,oid,1740
1741,vertex,1,oid,1741
1742,vertex,2,oid,1742
1743,vertex,25,oid,1743
1744,vertex,12,oid,1744
1745,vertex,8,oid,1745
1746,vertex,6,oid,1746
1748,vertex,25,oid,1748
1749,vertex,4,oid,1749
1750,vertex,22,oid,1750
1751,vertex,25,oid,1751
1752,vertex,20,oid,1752
1755,vertex,14,oid,1755
1756,vertex,24,oid,1756
1757,vertex,7,oid,1757
1758,vertex,1,oid,1758
1759,vertex,9,oid,1759
1760,vertex,19,oid,1760
1761,vertex,25,oid,1761
1762,vertex,25,oid,1762
1764,vertex,16,oid,1764
1766,vertex,22,oid,1766
1767,vertex,10,oid,1767
1768,vertex,8,oid,1768
1769,vertex,8,oid,1769
1770,vertex,25,oid,1770
1771,vertex,8,oid,1771
1772,vertex,18,oid,1772
1773,vertex,2,oid,1773
1774,vertex,25,oid,1774
1775,vertex,25,oid,1775
1776,vertex,8,oid,1776
1777,vertex,25,oid,1777
1779,vertex,10,oid,1779
1780,vertex,8,oid,1780
1781,vertex,20,oid,1781
1782,vertex,4,oid,1782
1783,vertex,4,oid,1783
1784,vertex,17,oid,1784
1785,vertex,12,oid,1785
1786,vertex,25,oid,1786
1787,vertex,25,oid,1787
1788,vertex,20,oid,1788
1789,vertex,11,oid,1789
1791,vertex,4,oid,1791
1792,vertex,9,oid,1792
1793,vertex,8,oid,1793
1794,vertex,3,oid,1794
1795,vertex,8,oid,1795
1796,vertex,10,oid,1796
1797,vertex,8,oid,1797
1800,vertex,22,oid,1800
1801,vertex,20,oid,1801
1802,vertex,11,oid,1802
1803,vertex,15,oid,1803
1804,vertex,4,oid,1804
1805,vertex,22,oid,1805
1806,vertex,6,oid,1806
1807,vertex,24,oid,1807
1810,vertex,12,oid,1810
1811,vertex,21,oid,1811
1812,vertex,25,oid,1812
1813,vertex,11,oid,1813
1814,vertex,22,oid,1814
1815,vertex,25,oid,1815
1816,vertex,25,oid,1816
1817,vertex,10,oid,1817
1818,vertex,24,oid,1818
1819,vertex,8,oid,1819
1820,vertex,24,oid,1820
1821,vertex,10,oid,1821
1823,vertex,22,oid,1823
1824,vertex,24,oid,1824
1825,vertex,12,oid,1825
1826,vertex,25,oid,1826
1827,vertex,10,oid,1827
1829,vertex,16,oid,1829
1831,vertex,4,oid,1831
1832,vertex,2,oid,1832
1833,vertex,5,oid,1833
1835,vertex,28,oid,1835
1836,vertex,15,oid,1836
1837,vertex,10,oid,1837
1839,vertex,3,oid,1839
1840,vertex,25,oid,1840
1843,vertex,27,oid,1843
1844,vertex,6,oid,1844
1845,vertex,24,oid,1845
1846,vertex,8,oid,1846
1847,vertex,22,oid,1847
1848,vertex,18,oid,1848
1850,vertex,22,oid,1850
1851,vertex,11,oid,1851
1852,vertex,17,oid,1852
1853,vertex,20,oid,1853
1854,vertex,20,oid,1854
1857,vertex,22,oid,1857
1858,vertex,25,oid,1858
1859,vertex,9,oid,1859
1861,vertex,10,oid,1861
1862,vertex,28,oid,1862
1865,vertex,10,oid,1865
1866,vertex,25,oid,1866
1867,vertex,15,oid,1867
1869,vertex,1,oid,1869
1870,vertex,20,oid,1870
1871,vertex,15,oid,1871
1872,vertex,14,oid,1872
1873,vertex,24,oid,1873
1874,vertex,25,oid,1874
1875,vertex,20,oid,1875
1876,vertex,8,oid,1876
1877,vertex,24,oid,1877
1879,vertex,25,oid,1879
1880,vertex,6,oid,1880
1881,vertex,9,oid,1881
1882,vertex,25,oid,1882
1883,vertex,25,oid,1883
1884,vertex,22,oid,1884
1885,vertex,24,oid,1885
1886,vertex,25,oid,1886
1887,vertex,2,oid,1887
1888,vertex,25,oid,1888
1889,vertex,10,oid,1889
1890,vertex,25,oid,1890
1892,vertex,20,oid,1892
1893,vertex,25,oid,1893
1895,vertex,24,oid,1895
1896,vertex,10,oid,1896
1897,vertex,8,oid,1897
1898,vertex,22,oid,1898
1899,vertex,25,oid,1899
1900,vertex,25,oid,1900
1901,vertex,20,oid,1901
1902,vertex,2,oid,1902
1903,vertex,5,oid,1903
1904,vertex,25,oid,1904
1907,vertex,25,oid,1907
1908,vertex,25,oid,1908
1909,vertex,17,oid,1909
1910,vertex,6,oid,1910
1911,vertex,25,oid,1911
1913,vertex,25,oid,1913
1915,vertex,20,oid,1915
1916,vertex,26,oid,1916
1918,vertex,25,oid,1918
1919,vertex,11,oid,1919
1920,vertex,22,oid,1920
1921,vertex,8,oid,1921
1923,vertex,1,oid,1923
1924,vertex,25,oid,1924
1925,vertex,21,oid,1925
1926,vertex,20,oid,1926
1927,vertex,18,oid,1927
1928,vertex,7,oid,1928
1929,vertex,16,oid,1929
1930,vertex,18,oid,1930
1931,vertex,17,oid,1931
1932,vertex,18,oid,1932
1933,vertex,24,oid,1933
1934,vertex,22,oid,1934
1935,vertex,5,oid,1935
1936,vertex,25,oid,1936
1937,vertex,8,oid,1937
1938,vertex,18,oid,1938
1939,vertex,8,oid,1939
1940,vertex,25,oid,1940
1941,vertex,20,oid,1941
1942,vertex,16,oid,1942
1943,vertex,20,oid,1943
1944,vertex,8,oid,1944
1946,vertex,25,oid,1946
1947,vertex,25,oid,1947
1949,vertex,9,oid,1949
1950,vertex,25,oid,1950
1951,vertex,15,oid,1951
1952,vertex,25,oid,1952
1953,vertex,4,oid,1953
1954,vertex,25,oid,1954
1955,vertex,16,oid,1955
1956,vertex,27,oid,1956
1959,vertex,22,oid,1959
1960,vertex,20,oid,1960
1961,vertex,16,oid,1961
1962,vertex,25,oid,1962
1963,vertex,12,oid,1963
1964,vertex,4,oid,1964
1966,vertex,12,oid,1966
1968,vertex,1,oid,1968
1970,vertex,3,oid,1970
1971,vertex,11,oid,1971
1972,vertex,25,oid,1972
1973,vertex,17,oid,1973
1974,vertex,25,oid,1974
1975,vertex,4,oid,1975
1976,vertex,23,oid,1976
1977,vertex,2,oid,1977
1978,vertex,15,oid,1978
1979,vertex,20,oid,1979
1980,vertex,17,oid,1980
1981,vertex,4,oid,1981
1983,vertex,2,oid,1983
1984,vertex,20,oid,1984
1985,vertex,9,oid,1985
1988,vertex,17,oid,1988
1990,vertex,10,oid,1990
1993,vertex,16,oid,1993
1994,vertex,20,oid,1994
1995,vertex,12,oid,1995
1996,vertex,14,oid,1996
1997,vertex,15,oid,1997
1998,vertex,16,oid,1998
1999,vertex,13,oid,1999
2000,vertex,4,oid,2000
2001,vertex,14,oid,2001
2002,vertex,20,oid,2002
2003,vertex,24,oid,2003
2005,vertex,8,oid,2005
2006,vertex,15,oid,2006
2009,vertex,8,oid,2009
2010,vertex,10,oid,2010
2011,vertex,10,oid,2011
2012,vertex,25,oid,2012
2016,vertex,28,oid,2016
2017,vertex,1,oid,2017
2019,vertex,10,oid,2019
2020,vertex,3,oid,2020
2021,vertex,20,oid,2021
2023,vertex,12,oid,2023
2024,vertex,9,oid,2024
2025,vertex,23,oid,2025
2026,vertex,21,oid,2026
2028,vertex,10,oid,2028
2029,vertex,10,oid,2029
2030,vertex,25,oid,2030
2032,vertex,16,oid,2032
2034,vertex,21,oid,2034
2035,vertex,24,oid,2035
2037,vertex,12,oid,2037
2038,vertex,25,oid,2038
2040,vertex,26,oid,2040
2043,vertex,16,oid,2043
2044,vertex,25,oid,2044
2045,vertex,10,oid,2045
2047,vertex,25,oid,2047
2048,vertex,12,oid,2048
2049,vertex,5,oid,2049
2050,vertex,25,oid,2050
2052,vertex,18,oid,2052
2054,vertex,3,oid,2054
2055,vertex,24,oid,2055
2056,vertex,10,oid,2056
2057,vertex,25,oid,2057
2058,vertex,20,oid,2058
2060,vertex,1,oid,2060
2061,vertex,9,oid,2061
2062,vertex,15,oid,2062
2063,vertex,24,oid,2063
2064,vertex,10,oid,2064
2065,vertex,22,oid,2065
2067,vertex,17,oid,2067
2068,vertex,16,oid,2068
2069,vertex,25,oid,2069
2070,vertex,6,oid,2070
2071,vertex,24,oid,2071
2072,vertex,8,oid,2072
2074,vertex,27,oid,2074
2075,vertex,16,oid,2075
2076,vertex,20,oid,2076
2077,vertex,12,oid,2077
2080,vertex,21,oid,2080
2081,vertex,20,oid,2081
2082,vertex,28,oid,2082
2083,vertex,24,oid,2083
2085,vertex,6,oid,2085
2087,vertex,25,oid,2087
2088,vertex,8,oid,2088
2089,vertex,3,oid,2089
2090,vertex,21,oid,2090
2092,vertex,25,oid,2092
2093,vertex,10,oid,2093
2094,vertex,25,oid,2094
2095,vertex,9,oid,2095
2096,vertex,5,oid,2096
2097,vertex,10,oid,2097
2098,vertex,8,oid,2098
2101,vertex,10,oid,2101
2102,vertex,9,oid,2102
2103,vertex,3,oid,2103
2104,vertex,25,oid,2104
2105,vertex,8,oid,2105
2106,vertex,28,oid,2106
2107,vertex,25,oid,2107
2108,vertex,21,oid,2108
2109,vertex,24,oid,2109
2111,vertex,28,oid,2111
2112,vertex,25,oid,2112
2113,vertex,8,oid,2113
2114,vertex,22,oid,2114
2115,vertex,25,oid,2115
2116,vertex,24,oid,2116
2117,vertex,5,oid,2117
2118,vertex,8,oid,2118
2119,vertex,25,oid,2119
2120,vertex,10,oid,2120
2121,vertex,2,oid,2121
2122,vertex,17,oid,2122
2123,vertex,25,oid,2123
2124,vertex,29,oid,2124
2125,vertex,10,oid,2125
2127,vertex,20,oid,2127
2128,vertex,8,oid,2128
2130,vertex,25,oid,2130
2131,vertex,24,oid,2131
2132,vertex,10,oid,2132
2133,vertex,15,oid,2133
2134,vertex,8,oid,2134
2136,vertex,20,oid,2136
2137,vertex,25,oid,2137
2140,vertex,21,oid,2140
2141,vertex,25,oid,2141
2142,vertex,16,oid,2142
2143,vertex,6,oid,2143
2144,vertex,1,oid,2144
2145,vertex,25,oid,2145
2147,vertex,12,oid,2147
2149,vertex,17,oid,2149
2150,vertex,25,oid,2150
2151,vertex,25,oid,2151
2152,vertex,4,oid,2152
2153,vertex,17,oid,2153
2154,vertex,9,oid,2154
2155,vertex,14,oid,2155
2156,vertex,25,oid,2156
2157,vertex,10,oid,2157
2159,vertex,27,oid,2159
2160,vertex,2,oid,2160
2161,vertex,22,oid,2161
2162,vertex,13,oid,2162
2164,vertex,3,oid,2164
2165,vertex,8,oid,2165
2166,vertex,25,oid,2166
2168,vertex,10,oid,2168
2169,vertex,18,oid,2169
2171,vertex,10,oid,2171
2172,vertex,22,oid,2172
2174,vertex,20,oid,2174
2176,vertex,25,oid,2176
2177,vertex,8,oid,2177
2178,vertex,17,oid,2178
2179,vertex,10,oid,2179
2180,vertex,12,oid,2180
2181,vertex,25,oid,2181
2182,vertex,12,oid,2182
2183,vertex,3,oid,2183
2184,vertex,8,oid,2184
2185,vertex,22,oid,2185
2187,vertex,8,oid,2187
2188,vertex,25,oid,2188
2189,vertex,18,oid,2189
2190,vertex,20,oid,2190
2191,vertex,10,oid,2191
2193,vertex,10,oid,2193
2196,vertex,10,oid,2196
2197,vertex,25,oid,2197
2198,vertex,22,oid,2198
2199,vertex,24,oid,2199
2200,vertex,11,oid,2200
2201,vertex,25,oid,2201
2202,vertex,17,oid,2202
2205,vertex,4,oid,2205
2207,vertex,24,oid,2207
2208,vertex,2,oid,2208
2209,vertex,2,oid,2209
2210,vertex,1,oid,2210
2211,vertex,19,oid,2211
2212,vertex,4,oid,2212
2213,vertex,24,oid,2213
2214,vertex,24,oid,2214
2215,vertex,10,oid,2215
2216,vertex,3,oid,2216
2217,vertex,15,oid,2217
2219,vertex,25,oid,2219
2220,vertex,8,oid,2220
2221,vertex,19,oid,2221
2223,vertex,23,oid,2223
2224,vertex,16,oid,2224
2225,vertex,25,oid,2225
2226,vertex,20,oid,2226
2227,vertex,3,oid,2227
2228,vertex,4,oid,2228
2230,vertex,24,oid,2230
2231,vertex,20,oid,2231
2232,vertex,8,oid,2232
2233,vertex,10,oid,2233
2234,vertex,24,oid,2234
2235,vertex,24,oid,2235
2236,vertex,18,oid,2236
2237,vertex,20,oid,2237
2238,vertex,3,oid,2238
2239,vertex,4,oid,2239
2240,vertex,12,oid,2240
2241,vertex,20,oid,2241
2243,vertex,11,oid,2243
2245,vertex,2,oid,2245
2246,vertex,24,oid,2246
2247,vertex,27,oid,2247
2248,vertex,25,oid,2248
2249,vertex,25,oid,2249
2251,vertex,25,oid,2251
2252,vertex,10,oid,2252
2253,vertex,18,oid,2253
2254,vertex,20,oid,2254
2255,vertex,3,oid,2255
2256,vertex,25,oid,2256
2257,vertex,1,oid,2257
2258,vertex,21,oid,2258
2262,vertex,25,oid,2262
2263,vertex,25,oid,2263
2264,vertex,19,oid,2264
2266,vertex,24,oid,2266
2269,vertex,20,oid,2269
2270,vertex,25,oid,2270
2271,vertex,19,oid,2271
2272,vertex,2,oid,2272
2273,vertex,25,oid,2273
2274,vertex,3,oid,2274
2275,vertex,2,oid,2275
2276,vertex,25,oid,2276
2277,vertex,25,oid,2277
2278,vertex,25,oid,2278
2279,vertex,25,oid,2279
2280,vertex,24,oid,2280
2281,vertex,22,oid,2281
2282,vertex,25,oid,2282
2283,vertex,24,oid,2283
2284,vertex,25,oid,2284
2285,vertex,25,oid,2285
2286,vertex,25,oid,2286
2287,vertex,17,oid,2287
2289,vertex,13,oid,2289
2290,vertex,25,oid,2290
2291,vertex,25,oid,2291
2292,vertex,20,oid,2292
2294,vertex,28,oid,2294
2295,vertex,12,oid,2295
2296,vertex,24,oid,2296
2297,vertex,24,oid,2297
2298,vertex,25,oid,2298
2299,vertex,10,oid,2299
2301,vertex,25,oid,2301
2302,vertex,13,oid,2302
2304,vertex,24,oid,2304
2305,vertex,5,oid,2305
2306,vertex,25,oid,2306
2307,vertex,24,oid,2307
2308,vertex,25,oid,2308
2309,vertex,25,oid,2309
2310,vertex,9,oid,2310
2311,vertex,23,oid,2311
2312,vertex,16,oid,2312
2313,vertex,24,oid,2313
2315,vertex,25,oid,2315
2317,vertex,4,oid,2317
2319,vertex,12,oid,2319
2320,vertex,11,oid,2320
2321,vertex,8,oid,2321
2323,vertex,25,oid,2323
2324,vertex,1,oid,2324
2325,vertex,24,oid,2325
2327,vertex,8,oid,2327
2328,vertex,26,oid,2328
2329,vertex,5,oid,2329
2330,vertex,12,oid,2330
2332,vertex,10,oid,2332
2333,vertex,18,oid,2333
2334,vertex,9,oid,2334
2335,vertex,10,oid,2335
2336,vertex,8,oid,2336
2337,vertex,25,oid,2337
2338,vertex,20,oid,2338
2339,vertex,10,oid,2339
2340,vertex,1,oid,2340
2341,vertex,25,oid,2341
2343,vertex,24,oid,2343
2344,vertex,6,oid,2344
2345,vertex,17,oid,2345
2346,vertex,21,oid,2346
2347,vertex,25,oid,2347
2348,vertex,24,oid,2348
2349,vertex,22,oid,2349
2350,vertex,13,oid,2350
2352,vertex,5,oid,2352
2353,vertex,25,oid,2353
2354,vertex,4,oid,2354
2355,vertex,21,oid,2355
2356,vertex,20,oid,2356
2357,vertex,25,oid,2357
2358,vertex,24,oid,2358
2359,vertex,22,oid,2359
2360,vertex,11,oid,2360
