_id,_inV,_label,_outV,_type,item
12050,1352,E-O,1356,edge,_label
12055,2173,A-U,1353,edge,_label
12056,1353,U-A,2173,edge,_label
12105,1373,C-O,1372,edge,_label
12167,1385,M-M,1385,edge,_label
12168,1385,M-M,1385,edge,_label
12205,1393,U-U,1393,edge,_label
12206,1393,U-U,1393,edge,_label
12211,1642,U-E,1393,edge,_label
12214,1393,A-U,1721,edge,_label
12219,1396,R-R,1396,edge,_label
12253,1410,U-U,1410,edge,_label
12254,1410,U-U,1410,edge,_label
12292,1423,U-U,1424,edge,_label
12313,1587,U-F,1435,edge,_label
12322,1435,B-U,1770,edge,_label
12342,1442,P-D,1501,edge,_label
12345,1444,D-M,1443,edge,_label
12349,1478,D-E,1443,edge,_label
12370,1443,E-D,1616,edge,_label
12393,1889,D-A,1443,edge,_label
12407,1896,D-D,1443,edge,_label
12423,1445,D-D,1445,edge,_label
12424,1445,D-D,1445,edge,_label
12445,1454,U-D,1452,edge,_label
12450,1452,U-U,1456,edge,_label
12479,1472,E-E,1472,edge,_label
12480,1472,E-E,1472,edge,_label
12487,1477,D-M,1475,edge,_label
12489,1771,F-D,1476,edge,_label
12490,1476,D-F,1771,edge,_label
12504,1476,F-F,2307,edge,_label
12516,1478,M-E,1931,edge,_label
12518,1478,D-E,1948,edge,_label
12524,1479,C-U,2056,edge,_label
12566,1487,O-E,1636,edge,_label
12573,2053,E-D,1487,edge,_label
12615,1714,O-B,1494,edge,_label
12626,1496,D-F,1635,edge,_label
12649,1565,P-C,1501,edge,_label
12657,1513,U-U,1502,edge,_label
12661,1679,U-U,1502,edge,_label
12671,2315,U-U,1502,edge,_label
12681,2254,E-D,1506,edge,_label
12704,1509,C-O,1680,edge,_label
12730,1513,A-U,1516,edge,_label
12773,2308,U-D,1518,edge,_label
12787,1614,E-D,1521,edge,_label
12823,2144,U-O,1532,edge,_label
12834,1534,D-E,2308,edge,_label
12850,1545,O-E,1728,edge,_label
12920,1557,U-E,1944,edge,_label
12924,1557,C-E,2056,edge,_label
12942,1562,F-U,1621,edge,_label
12949,1950,F-U,1563,edge,_label
12964,1564,D-F,2014,edge,_label
12984,1570,M-T,1785,edge,_label
12990,1570,T-T,2011,edge,_label
13034,1587,B-F,1674,edge,_label
13037,1923,F-D,1587,edge,_label
13046,1587,D-F,2306,edge,_label
13085,2260,M-T,1593,edge,_label
13090,1593,D-M,2334,edge,_label
13092,1594,F-M,1605,edge,_label
13096,1594,C-M,1680,edge,_label
13102,1594,U-M,2267,edge,_label
13114,1599,T-C,1802,edge,_label
13175,1610,D-R,1607,edge,_label
13184,1607,U-D,1962,edge,_label
13204,1614,E-D,1616,edge,_label
13210,1614,U-D,1619,edge,_label
13216,1614,U-D,1622,edge,_label
13242,1616,B-E,1912,edge,_label
13278,1621,U-F,1886,edge,_label
13287,2114,F-C,1624,edge,_label
13298,1625,U-R,1626,edge,_label
13489,1877,M-O,1669,edge,_label
13499,1676,B-U,1674,edge,_label
13520,1680,U-C,1681,edge,_label
13534,1680,C-C,1688,edge,_label
13541,1692,C-E,1680,edge,_label
13543,1693,C-U,1680,edge,_label
13544,1680,U-C,1693,edge,_label
13557,1886,U-U,1690,edge,_label
13559,1896,U-D,1691,edge,_label
13571,2334,G-D,1695,edge,_label
13578,1707,F-U,1708,edge,_label
13621,2084,U-U,1720,edge,_label
13626,1721,U-A,1810,edge,_label
13634,1725,C-C,1726,edge,_label
13642,1726,U-C,2129,edge,_label
13646,1726,U-C,2131,edge,_label
13651,2134,C-P,1726,edge,_label
13657,2318,U-U,1727,edge,_label
13714,1767,F-F,1817,edge,_label
13716,1767,R-F,1900,edge,_label
13723,2110,F-D,1767,edge,_label
13724,1767,D-F,2110,edge,_label
13811,1820,F-E,1817,edge,_label
13817,1823,F-U,1817,edge,_label
13824,1820,D-E,2053,edge,_label
13829,1983,O-U,1824,edge,_label
13860,1846,D-D,1847,edge,_label
13883,2053,M-D,1858,edge,_label
13886,1858,C-M,2114,edge,_label
13887,1972,U-U,1861,edge,_label
13890,1866,C-T,1867,edge,_label
13910,1880,M-D,1881,edge,_label
13919,1950,U-U,1886,edge,_label
13926,1886,E-U,2237,edge,_label
13951,1923,R-D,1900,edge,_label
13958,1900,F-R,1996,edge,_label
13967,2147,E-U,1908,edge,_label
13973,1913,F-F,1910,edge,_label
14006,1919,D-M,1957,edge,_label
14032,1948,R-D,1949,edge,_label
14060,1960,C-O,2076,edge,_label
14088,1971,U-M,2078,edge,_label
14093,1975,F-U,1974,edge,_label
14094,1974,U-F,1975,edge,_label
14102,1974,O-F,2202,edge,_label
14105,2299,B-D,1976,edge,_label
14114,1983,U-U,1986,edge,_label
14117,1988,U-M,1983,edge,_label
14171,2032,P-U,2030,edge,_label
14176,2038,F-U,2039,edge,_label
14182,2040,D-D,2223,edge,_label
14184,2043,U-F,2267,edge,_label
14195,2055,D-T,2053,edge,_label
14215,2154,D-F,2068,edge,_label
14230,2096,U-D,2097,edge,_label
14240,2114,M-C,2115,edge,_label
14266,2142,D-D,2143,edge,_label
14272,2144,G-O,2145,edge,_label
14275,2257,F-D,2157,edge,_label
14289,2174,U-C,2173,edge,_label
14291,2175,U-M,2173,edge,_label
14312,2220,G-C,2239,edge,_label
14315,2233,U-F,2231,edge,_label
14359,2337,U-U,2336,edge,_label
12,2,T-T,1078,edge,_label
27,996,T-P,3,edge,_label
31,4,M-M,4,edge,_label
32,4,M-M,4,edge,_label
42,4,T-M,566,edge,_label
45,1880,M-D,4,edge,_label
46,4,D-M,1880,edge,_label
59,57,C-O,6,edge,_label
60,6,O-C,57,edge,_label
62,6,M-C,82,edge,_label
75,747,C-C,6,edge,_label
106,6,U-C,1186,edge,_label
118,6,A-C,1574,edge,_label
127,1579,C-M,6,edge,_label
129,1580,C-M,6,edge,_label
153,1923,F-D,7,edge,_label
169,2021,M-D,10,edge,_label
182,11,P-P,172,edge,_label
190,11,F-P,540,edge,_label
193,994,P-B,11,edge,_label
200,11,T-P,1259,edge,_label
211,143,T-G,13,edge,_label
246,16,T-M,508,edge,_label
250,17,D-M,186,edge,_label
258,17,D-M,1568,edge,_label
260,17,D-M,1896,edge,_label
275,20,F-F,20,edge,_label
282,20,M-F,23,edge,_label
286,21,T-P,155,edge,_label
298,21,C-P,1249,edge,_label
314,23,G-M,670,edge,_label
330,23,F-M,1336,edge,_label
335,1452,M-U,23,edge,_label
355,1501,D-P,27,edge,_label
437,122,O-U,35,edge,_label
446,35,T-O,165,edge,_label
465,1786,O-P,35,edge,_label
539,44,O-O,44,edge,_label
540,44,O-O,44,edge,_label
544,44,T-O,46,edge,_label
572,46,O-T,318,edge,_label
611,508,M-T,51,edge,_label
624,52,O-O,57,edge,_label
645,55,O-O,54,edge,_label
655,1210,O-M,54,edge,_label
671,57,O-O,57,edge,_label
672,57,O-O,57,edge,_label
676,57,M-O,71,edge,_label
684,57,C-O,222,edge,_label
685,388,O-D,57,edge,_label
689,585,O-F,57,edge,_label
705,1519,O-U,57,edge,_label
706,57,U-O,1519,edge,_label
712,57,O-O,1522,edge,_label
718,57,B-O,1525,edge,_label
721,1614,O-D,57,edge,_label
733,2127,O-C,57,edge,_label
744,58,C-E,227,edge,_label
746,58,U-E,265,edge,_label
748,58,T-E,284,edge,_label
749,549,E-B,58,edge,_label
759,1041,E-D,58,edge,_label
767,1664,E-O,58,edge,_label
776,58,D-E,1948,edge,_label
826,61,F-U,416,edge,_label
838,61,U-U,428,edge,_label
865,649,U-U,61,edge,_label
870,61,U-U,658,edge,_label
879,1129,U-T,61,edge,_label
920,63,D-O,852,edge,_label
955,65,E-E,65,edge,_label
956,65,E-E,65,edge,_label
980,68,M-G,71,edge,_label
1001,1817,G-F,68,edge,_label
1015,334,D-F,69,edge,_label
1022,69,U-D,717,edge,_label
1023,827,D-D,69,edge,_label
1086,71,D-M,1408,edge,_label
1092,71,D-M,1747,edge,_label
1118,73,F-F,586,edge,_label
1124,73,T-F,752,edge,_label
1134,73,F-F,1122,edge,_label
1136,73,U-F,1952,edge,_label
1158,75,D-F,583,edge,_label
1168,75,F-F,1034,edge,_label
1185,566,G-T,77,edge,_label
1186,77,T-G,566,edge,_label
1187,1679,G-U,77,edge,_label
1192,78,P-U,126,edge,_label
1224,80,C-U,850,edge,_label
1252,82,U-M,1972,edge,_label
1270,83,D-D,709,edge,_label
1271,1007,D-U,83,edge,_label
1272,83,U-D,1007,edge,_label
1273,1020,D-B,83,edge,_label
1277,1475,D-D,83,edge,_label
1279,1487,D-E,83,edge,_label
1288,83,U-D,2222,edge,_label
1300,86,G-G,86,edge,_label
1302,86,G-G,87,edge,_label
1321,92,D-D,92,edge,_label
1322,92,D-D,92,edge,_label
1336,93,O-O,97,edge,_label
1337,98,O-O,93,edge,_label
1338,93,O-O,98,edge,_label
1370,95,O-O,102,edge,_label
1373,102,O-O,96,edge,_label
1382,100,O-O,102,edge,_label
1417,111,M-C,110,edge,_label
1419,221,C-M,111,edge,_label
1430,111,B-C,1525,edge,_label
1440,111,U-C,2243,edge,_label
1450,112,B-U,748,edge,_label
1452,112,E-U,1478,edge,_label
1454,112,T-U,1520,edge,_label
1456,112,U-U,1961,edge,_label
1457,425,M-C,113,edge,_label
1463,115,U-U,115,edge,_label
1464,115,U-U,115,edge,_label
1474,115,U-U,2078,edge,_label
1487,1136,U-D,116,edge,_label
1636,121,U-U,131,edge,_label
1646,121,U-U,252,edge,_label
1665,252,U-U,122,edge,_label
1668,122,T-U,302,edge,_label
1669,442,U-T,122,edge,_label
1698,123,B-U,591,edge,_label
1701,799,U-C,123,edge,_label
1707,1532,U-U,123,edge,_label
1714,125,U-U,131,edge,_label
1717,549,U-B,125,edge,_label
1719,1596,U-F,125,edge,_label
1722,125,U-U,2322,edge,_label
1736,126,T-P,137,edge,_label
1746,126,U-P,169,edge,_label
1753,243,P-D,126,edge,_label
1770,126,U-P,251,edge,_label
1771,252,P-U,126,edge,_label
1780,126,U-P,492,edge,_label
1784,126,C-P,1249,edge,_label
1803,252,T-U,127,edge,_label
1835,131,U-U,130,edge,_label
1837,132,U-U,130,edge,_label
1851,653,U-U,130,edge,_label
1862,131,U-U,132,edge,_label
1869,136,U-O,131,edge,_label
1889,252,U-U,131,edge,_label
1899,1440,U-P,131,edge,_label
1911,167,U-D,132,edge,_label
1925,243,U-D,133,edge,_label
1931,302,U-T,133,edge,_label
1933,425,U-C,133,edge,_label
1936,133,U-U,427,edge,_label
1943,537,U-B,133,edge,_label
1945,546,U-T,133,edge,_label
1954,133,T-U,1250,edge,_label
1964,133,U-U,1962,edge,_label
1966,133,D-U,2040,edge,_label
2143,139,C-C,139,edge,_label
2144,139,C-C,139,edge,_label
2145,140,C-U,139,edge,_label
2150,139,C-C,142,edge,_label
2153,142,C-C,142,edge,_label
2184,145,T-G,1025,edge,_label
2213,151,T-U,146,edge,_label
2254,147,D-O,226,edge,_label
2264,147,T-O,341,edge,_label
2267,346,O-T,147,edge,_label
2297,1129,O-T,147,edge,_label
2335,2197,O-O,147,edge,_label
2339,2199,O-U,147,edge,_label
2342,147,T-O,2200,edge,_label
2372,149,T-T,154,edge,_label
2377,167,T-D,149,edge,_label
2384,149,E-T,329,edge,_label
2405,1202,T-T,149,edge,_label
2413,1971,T-M,149,edge,_label
2428,150,T-T,160,edge,_label
2430,150,P-T,170,edge,_label
2439,371,T-T,150,edge,_label
2444,150,T-T,688,edge,_label
2457,1261,U-P,151,edge,_label
2558,155,T-T,155,edge,_label
2564,155,P-T,263,edge,_label
2590,156,D-O,388,edge,_label
2594,156,T-O,481,edge,_label
2609,1261,T-P,157,edge,_label
2644,160,T-T,688,edge,_label
2661,490,P-T,161,edge,_label
2675,2096,P-D,161,edge,_label
2689,168,T-P,162,edge,_label
2691,169,T-U,162,edge,_label
2697,172,T-P,162,edge,_label
2706,162,T-T,543,edge,_label
2711,941,T-E,162,edge,_label
2716,162,E-T,1534,edge,_label
2720,162,U-T,1929,edge,_label
2721,2010,T-D,162,edge,_label
2802,165,D-T,167,edge,_label
2820,165,T-T,442,edge,_label
2836,165,P-T,882,edge,_label
2838,165,U-T,884,edge,_label
2840,165,B-T,985,edge,_label
2848,165,M-T,2168,edge,_label
2855,416,T-F,166,edge,_label
2858,166,U-T,428,edge,_label
2876,166,B-T,1808,edge,_label
2884,167,U-D,241,edge,_label
2906,167,C-D,1726,edge,_label
2908,167,D-D,1896,edge,_label
2927,1259,P-T,168,edge,_label
2940,169,T-U,442,edge,_label
2948,169,T-U,697,edge,_label
2975,369,P-T,170,edge,_label
2988,170,P-P,767,edge,_label
2998,170,U-P,1295,edge,_label
2999,1392,P-U,170,edge,_label
3000,170,U-P,1392,edge,_label
3002,170,T-P,1570,edge,_label
3018,171,U-U,428,edge,_label
3022,171,U-U,492,edge,_label
3039,272,P-T,172,edge,_label
3063,176,T-B,174,edge,_label
3067,178,T-D,174,edge,_label
3104,176,U-B,1234,edge,_label
3106,176,B-B,1235,edge,_label
3128,179,P-B,185,edge,_label
3151,182,B-U,181,edge,_label
3194,184,T-F,426,edge,_label
3210,184,C-F,2090,edge,_label
3223,593,P-B,185,edge,_label
3256,186,U-D,252,edge,_label
3260,186,P-D,1067,edge,_label
3280,186,U-D,2347,edge,_label
3285,2350,D-E,186,edge,_label
3286,186,E-D,2350,edge,_label
3300,188,U-D,867,edge,_label
3327,2001,D-C,189,edge,_label
3340,190,U-D,310,edge,_label
3349,1500,D-U,190,edge,_label
3354,190,U-D,1962,edge,_label
3363,1521,C-E,191,edge,_label
3372,194,C-D,196,edge,_label
3377,1432,D-M,194,edge,_label
3379,1731,D-G,194,edge,_label
3408,196,P-C,1045,edge,_label
3412,196,P-C,1489,edge,_label
3420,196,M-C,1919,edge,_label
3462,199,U-P,203,edge,_label
3464,199,C-P,372,edge,_label
3497,1647,P-C,199,edge,_label
3516,199,D-P,2273,edge,_label
3517,1283,T-P,200,edge,_label
3537,490,D-T,202,edge,_label
3543,416,U-F,203,edge,_label
3560,203,P-U,775,edge,_label
3561,777,U-P,203,edge,_label
3571,2238,U-F,203,edge,_label
3712,210,O-O,322,edge,_label
3714,210,O-O,323,edge,_label
3716,210,O-O,324,edge,_label
3727,1004,O-U,210,edge,_label
3750,210,C-O,2170,edge,_label
3820,213,F-G,595,edge,_label
3838,214,F-B,276,edge,_label
3864,214,U-B,1171,edge,_label
3911,220,E-E,220,edge,_label
3915,833,E-D,220,edge,_label
3920,220,U-E,2015,edge,_label
3933,1787,U-F,223,edge,_label
3941,226,D-D,226,edge,_label
3942,226,D-D,226,edge,_label
3947,709,D-D,226,edge,_label
4043,966,C-F,231,edge,_label
4064,231,R-C,1131,edge,_label
4113,335,B-U,234,edge,_label
4114,234,U-B,335,edge,_label
4120,234,D-B,1168,edge,_label
4134,236,U-C,1306,edge,_label
4145,272,B-T,237,edge,_label
4160,237,D-B,583,edge,_label
4210,239,D-T,278,edge,_label
4219,595,T-F,239,edge,_label
4233,2006,T-U,239,edge,_label
4236,239,D-T,2257,edge,_label
4250,242,U-U,252,edge,_label
4261,537,D-B,243,edge,_label
4264,243,T-D,697,edge,_label
4266,243,P-D,882,edge,_label
4276,243,D-D,2040,edge,_label
4292,245,D-U,2257,edge,_label
4296,246,T-T,442,edge,_label
4301,247,B-B,247,edge,_label
4302,247,B-B,247,edge,_label
4312,248,U-T,492,edge,_label
4317,249,U-U,249,edge,_label
4318,249,U-U,249,edge,_label
4320,249,T-U,652,edge,_label
4370,252,C-U,1249,edge,_label
4378,252,P-U,1495,edge,_label
4381,1545,U-E,252,edge,_label
4425,1099,P-A,253,edge,_label
4426,253,A-P,1099,edge,_label
4430,253,P-P,1101,edge,_label
4496,257,U-C,265,edge,_label
4498,257,T-C,688,edge,_label
4528,261,T-D,268,edge,_label
4534,261,T-D,992,edge,_label
4544,263,T-P,268,edge,_label
4562,263,T-P,992,edge,_label
4579,992,T-T,264,edge,_label
4580,264,T-T,992,edge,_label
4592,265,E-U,277,edge,_label
4594,265,T-U,365,edge,_label
4598,265,T-U,1202,edge,_label
4656,272,R-T,274,edge,_label
4671,282,T-U,272,edge,_label
4679,1102,R-P,273,edge,_label
4689,301,D-T,275,edge,_label
4727,1052,F-B,276,edge,_label
4782,280,T-D,301,edge,_label
4786,280,T-D,361,edge,_label
4802,282,C-U,1726,edge,_label
4820,283,T-P,697,edge,_label
4823,1011,P-T,283,edge,_label
4828,283,D-P,1041,edge,_label
4833,1172,P-B,283,edge,_label
4842,283,U-P,1559,edge,_label
4844,283,D-P,1648,edge,_label
4850,283,D-P,1896,edge,_label
4857,2161,P-D,283,edge,_label
4858,283,D-P,2161,edge,_label
4862,284,T-T,285,edge,_label
4880,284,T-T,294,edge,_label
4881,474,T-T,284,edge,_label
4883,919,T-T,284,edge,_label
4890,285,T-T,287,edge,_label
4895,291,T-U,285,edge,_label
4902,285,T-T,294,edge,_label
4907,543,T-T,285,edge,_label
4908,285,T-T,543,edge,_label
4937,919,T-T,286,edge,_label
4940,287,T-T,287,edge,_label
4949,292,T-T,287,edge,_label
4950,287,T-T,292,edge,_label
4952,287,T-T,293,edge,_label
4954,287,T-T,294,edge,_label
4992,289,T-T,294,edge,_label
5087,316,T-T,292,edge,_label
5136,296,R-O,359,edge,_label
5152,298,T-B,301,edge,_label
5163,301,T-T,299,edge,_label
5165,302,T-T,299,edge,_label
5185,591,T-B,300,edge,_label
5191,1087,T-T,300,edge,_label
5204,301,D-T,784,edge,_label
5207,1028,T-U,301,edge,_label
5213,1402,T-U,301,edge,_label
5215,1714,T-B,301,edge,_label
5219,2223,T-D,301,edge,_label
5229,425,T-C,302,edge,_label
5231,442,T-T,302,edge,_label
5232,302,T-T,442,edge,_label
5234,302,U-T,544,edge,_label
5238,302,B-T,591,edge,_label
5270,302,T-T,1511,edge,_label
5292,302,T-T,2055,edge,_label
5304,303,B-B,591,edge,_label
5308,303,U-B,867,edge,_label
5345,2048,F-C,306,edge,_label
5374,318,T-O,1109,edge,_label
5384,319,U-U,320,edge,_label
5387,1695,U-G,319,edge,_label
5396,322,B-O,523,edge,_label
5397,674,O-T,322,edge,_label
5427,328,E-E,328,edge,_label
5428,328,E-E,328,edge,_label
5432,328,D-E,784,edge,_label
5457,1435,E-U,329,edge,_label
5464,329,C-E,2114,edge,_label
5469,2273,E-D,329,edge,_label
5478,332,T-E,442,edge,_label
5523,2299,F-D,334,edge,_label
5588,341,T-T,346,edge,_label
5597,384,T-U,341,edge,_label
5602,341,T-T,1129,edge,_label
5615,346,T-T,344,edge,_label
5665,350,D-D,350,edge,_label
5731,946,D-D,353,edge,_label
5763,591,D-B,356,edge,_label
5770,357,T-T,358,edge,_label
5784,357,T-T,2007,edge,_label
5791,359,R-R,359,edge,_label
5792,359,R-R,359,edge,_label
5843,992,T-T,367,edge,_label
5847,1200,T-T,367,edge,_label
5849,1202,T-T,367,edge,_label
5852,368,T-T,988,edge,_label
5867,1202,T-T,369,edge,_label
5871,1337,T-F,369,edge,_label
5903,992,T-T,371,edge,_label
5935,1011,C-T,373,edge,_label
5945,2266,C-U,373,edge,_label
5947,2267,C-U,373,edge,_label
5961,439,C-D,375,edge,_label
5977,652,G-T,376,edge,_label
5987,1726,G-C,376,edge,_label
6001,595,F-F,377,edge,_label
6002,377,F-F,595,edge,_label
6013,677,E-U,378,edge,_label
6025,382,T-T,382,edge,_label
6026,382,T-T,382,edge,_label
6034,382,C-T,850,edge,_label
6039,1129,D-T,383,edge,_label
6040,383,T-D,1129,edge,_label
6045,387,D-U,385,edge,_label
6051,827,D-D,386,edge,_label
6060,386,U-D,1950,edge,_label
6086,388,D-D,1041,edge,_label
6088,388,D-D,1066,edge,_label
6103,566,T-T,390,edge,_label
6119,1070,T-T,390,edge,_label
6143,2164,T-B,390,edge,_label
6157,1073,T-T,391,edge,_label
6165,1439,T-U,391,edge,_label
6179,396,C-C,396,edge,_label
6180,396,C-C,396,edge,_label
6213,1100,O-P,398,edge,_label
6215,1102,O-P,398,edge,_label
6224,398,U-O,1379,edge,_label
6275,1866,O-T,400,edge,_label
6279,402,C-D,401,edge,_label
6299,1171,B-U,403,edge,_label
6301,405,C-C,405,edge,_label
6303,406,U-U,406,edge,_label
6311,554,U-U,406,edge,_label
6325,661,O-C,409,edge,_label
6329,411,T-T,411,edge,_label
6333,413,T-U,411,edge,_label
6337,415,T-T,411,edge,_label
6338,411,T-T,415,edge,_label
6399,554,U-U,417,edge,_label
6424,422,R-U,431,edge,_label
6480,425,D-C,2257,edge,_label
6488,426,T-T,1511,edge,_label
6512,428,U-U,445,edge,_label
6523,644,U-C,428,edge,_label
6524,428,C-U,644,edge,_label
6525,645,U-U,428,edge,_label
6550,428,P-U,1814,edge,_label
6551,1871,U-R,428,edge,_label
6552,428,R-U,1871,edge,_label
6556,428,B-U,2051,edge,_label
6560,429,B-G,549,edge,_label
6587,784,R-D,431,edge,_label
6598,435,U-U,437,edge,_label
6600,435,U-U,438,edge,_label
6612,437,D-U,439,edge,_label
6622,439,C-D,462,edge,_label
6632,441,C-B,1181,edge,_label
6637,442,T-T,442,edge,_label
6638,442,T-T,442,edge,_label
6640,442,O-T,443,edge,_label
6644,442,U-T,445,edge,_label
6661,879,T-U,442,edge,_label
6671,1108,T-U,442,edge,_label
6685,2257,T-D,442,edge,_label
6688,443,U-O,492,edge,_label
6693,1102,O-P,443,edge,_label
6703,784,U-D,444,edge,_label
6725,447,M-M,447,edge,_label
6726,447,M-M,447,edge,_label
6749,907,O-O,453,edge,_label
6765,2314,O-U,453,edge,_label
6777,456,O-O,456,edge,_label
6778,456,O-O,456,edge,_label
6802,460,D-T,2010,edge,_label
6817,2164,C-B,462,edge,_label
6847,465,O-O,465,edge,_label
6848,465,O-O,465,edge,_label
6849,466,O-O,465,edge,_label
6850,465,O-O,466,edge,_label
6869,472,T-T,472,edge,_label
6870,472,T-T,472,edge,_label
6875,475,T-U,474,edge,_label
6878,474,U-T,476,edge,_label
6910,478,R-F,1600,edge,_label
6912,478,O-F,1636,edge,_label
6923,1837,F-O,478,edge,_label
6927,2224,F-U,478,edge,_label
6932,480,T-T,481,edge,_label
6940,482,C-C,482,edge,_label
6960,486,T-F,566,edge,_label
6989,1460,F-U,489,edge,_label
6996,490,P-T,493,edge,_label
7023,649,U-U,492,edge,_label
7035,1017,U-U,492,edge,_label
7039,1144,U-D,492,edge,_label
7051,1916,U-P,492,edge,_label
7061,2227,U-T,492,edge,_label
7084,494,E-P,495,edge,_label
7088,494,P-P,497,edge,_label
7131,1896,P-D,496,edge,_label
7135,2113,P-D,496,edge,_label
7151,1261,P-P,497,edge,_label
7155,1714,P-B,497,edge,_label
7225,502,P-P,500,edge,_label
7231,983,P-G,500,edge,_label
7248,500,B-P,1714,edge,_label
7257,1221,P-D,501,edge,_label
7275,508,P-T,503,edge,_label
7278,503,T-P,509,edge,_label
7363,679,T-T,508,edge,_label
7376,508,T-T,989,edge,_label
7387,1202,T-T,508,edge,_label
7388,508,T-T,1202,edge,_label
7396,508,P-T,1501,edge,_label
7436,508,M-T,1785,edge,_label
7438,508,P-T,1786,edge,_label
7441,673,T-T,509,edge,_label
7445,681,T-T,509,edge,_label
7456,509,T-T,992,edge,_label
7458,509,T-T,1201,edge,_label
7588,537,E-B,1521,edge,_label
7590,537,U-B,1588,edge,_label
7617,542,F-U,540,edge,_label
7637,583,U-D,542,edge,_label
7641,544,T-U,543,edge,_label
7655,882,U-P,544,edge,_label
7662,544,U-U,1915,edge,_label
7686,549,M-B,550,edge,_label
7693,554,B-U,549,edge,_label
7707,561,B-C,549,edge,_label
7715,565,B-O,549,edge,_label
7743,2030,B-P,549,edge,_label
7747,2257,B-D,549,edge,_label
